name,description,category_id,email,phone,website,address,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured,is_verified
Education Brno,"Quality schools services in Brno, Czech Republic. Professional and reliable business serving the local community.",31,info@educationbrno.com,+56-538-8879,https://www.educationbrno.com,42 Church Street,Brno,Czech Republic,33055,65.951777,-9.611466,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Copenhagen Academy,"Quality schools services in Copenhagen, Denmark. Professional and reliable business serving the local community.",31,info@copenhagenacademy.com,+70-889-1185,https://www.copenhagenacademy.com,859 King Street,Copenhagen,Denmark,62950,46.165007,3.23584,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Pärnu Academy,"Quality schools services in Pärnu, Estonia. Professional and reliable business serving the local community.",31,info@pärnuacademy.com,+94-181-7313,https://www.pärnuacademy.com,559 Church Street,Pärnu,Estonia,28372,56.76661,14.756373,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Learn Tampere,"Quality schools services in Tampere, Finland. Professional and reliable business serving the local community.",31,info@learntampere.com,+53-483-2363,https://www.learntampere.com,611 High Street,Tampere,Finland,75704,37.957216,7.418742,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
School Athens,"Quality schools services in Athens, Greece. Professional and reliable business serving the local community.",31,info@schoolathens.com,+53-292-8552,https://www.schoolathens.com,963 High Street,Athens,Greece,58520,58.361335,13.44124,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Learn Miskolc,"Quality schools services in Miskolc, Hungary. Professional and reliable business serving the local community.",31,info@learnmiskolc.com,+31-279-5397,https://www.learnmiskolc.com,757 Main Street,Miskolc,Hungary,94570,56.772966,-1.155768,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Study Dublin,"Quality schools services in Dublin, Ireland. Professional and reliable business serving the local community.",31,info@studydublin.com,+61-384-5529,https://www.studydublin.com,564 Queen Street,Dublin,Ireland,68246,66.430239,20.766258,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Study Turin,"Quality schools services in Turin, Italy. Professional and reliable business serving the local community.",31,info@studyturin.com,+73-313-9057,https://www.studyturin.com,768 High Street,Turin,Italy,65492,64.537463,-7.225319,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Daugavpils Academy,"Quality schools services in Daugavpils, Latvia. Professional and reliable business serving the local community.",31,info@daugavpilsacademy.com,+49-405-5536,https://www.daugavpilsacademy.com,519 King Street,Daugavpils,Latvia,60183,66.56461,-9.897083,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Learn Vilnius,"Quality schools services in Vilnius, Lithuania. Professional and reliable business serving the local community.",31,info@learnvilnius.com,+32-719-9868,https://www.learnvilnius.com,278 Main Street,Vilnius,Lithuania,19224,37.063471,-5.797766,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Study Luxembourg City,"Quality schools services in Luxembourg City, Luxembourg. Professional and reliable business serving the local community.",31,info@studyluxembourgcity.com,+70-642-8913,https://www.studyluxembourgcity.com,540 High Street,Luxembourg City,Luxembourg,76572,50.997838,10.17902,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Study Birkirkara,"Quality schools services in Birkirkara, Malta. Professional and reliable business serving the local community.",31,info@studybirkirkara.com,+79-274-3446,https://www.studybirkirkara.com,741 Church Street,Birkirkara,Malta,17707,68.392138,25.272917,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Warsaw Academy,"Quality schools services in Warsaw, Poland. Professional and reliable business serving the local community.",31,info@warsawacademy.com,+90-700-7857,https://www.warsawacademy.com,606 High Street,Warsaw,Poland,63423,48.04784,-4.777323,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Study Iași,"Quality schools services in Iași, Romania. Professional and reliable business serving the local community.",31,info@studyiași.com,+67-312-4852,https://www.studyiași.com,812 King Street,Iași,Romania,40722,55.282459,-8.308344,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Education Košice,"Quality schools services in Košice, Slovakia. Professional and reliable business serving the local community.",31,info@educationkošice.com,+45-847-8195,https://www.educationkošice.com,937 High Street,Košice,Slovakia,89109,54.398481,6.323692,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Kranj Academy,"Quality schools services in Kranj, Slovenia. Professional and reliable business serving the local community.",31,info@kranjacademy.com,+34-165-4172,https://www.kranjacademy.com,241 Church Street,Kranj,Slovenia,57708,36.457185,20.734602,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Education Malmö,"Quality schools services in Malmö, Sweden. Professional and reliable business serving the local community.",31,info@educationmalmö.com,+93-351-2166,https://www.educationmalmö.com,589 Main Street,Malmö,Sweden,16104,69.037894,-9.190819,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Walk Innsbruck,"Quality shoe stores services in Innsbruck, Austria. Professional and reliable business serving the local community.",21,info@walkinnsbruck.com,+71-728-6520,https://www.walkinnsbruck.com,273 King Street,Innsbruck,Austria,97879,52.401841,24.876753,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Footwear Burgas,"Quality shoe stores services in Burgas, Bulgaria. Professional and reliable business serving the local community.",21,info@footwearburgas.com,+95-872-2355,https://www.footwearburgas.com,58 Church Street,Burgas,Bulgaria,32277,60.775624,20.078789,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shoes Osijek,"Quality shoe stores services in Osijek, Croatia. Professional and reliable business serving the local community.",21,info@shoesosijek.com,+51-248-5968,https://www.shoesosijek.com,109 Main Street,Osijek,Croatia,56288,61.160396,29.978965,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Paphos Steps,"Quality shoe stores services in Paphos, Cyprus. Professional and reliable business serving the local community.",21,info@paphossteps.com,+40-285-5815,https://www.paphossteps.com,673 Queen Street,Paphos,Cyprus,43198,62.691638,28.058872,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Footwear Liberec,"Quality shoe stores services in Liberec, Czech Republic. Professional and reliable business serving the local community.",21,info@footwearliberec.com,+81-309-2228,https://www.footwearliberec.com,325 High Street,Liberec,Czech Republic,25620,66.947601,-3.456692,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Footwear Copenhagen,"Quality shoe stores services in Copenhagen, Denmark. Professional and reliable business serving the local community.",21,info@footwearcopenhagen.com,+97-391-5430,https://www.footwearcopenhagen.com,798 Queen Street,Copenhagen,Denmark,53160,62.277434,10.222102,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Footwear Kohtla-Järve,"Quality shoe stores services in Kohtla-Järve, Estonia. Professional and reliable business serving the local community.",21,info@footwearkohtla-järve.com,+32-446-5932,https://www.footwearkohtla-järve.com,556 King Street,Kohtla-Järve,Estonia,66745,48.304234,20.62565,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shoes Vantaa,"Quality shoe stores services in Vantaa, Finland. Professional and reliable business serving the local community.",21,info@shoesvantaa.com,+96-124-4919,https://www.shoesvantaa.com,210 Queen Street,Vantaa,Finland,24917,57.855702,21.551374,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Sole Heraklion,"Quality shoe stores services in Heraklion, Greece. Professional and reliable business serving the local community.",21,info@soleheraklion.com,+60-577-2169,https://www.soleheraklion.com,401 Queen Street,Heraklion,Greece,76109,62.195246,18.532796,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Footwear Miskolc,"Quality shoe stores services in Miskolc, Hungary. Professional and reliable business serving the local community.",21,info@footwearmiskolc.com,+69-543-1410,https://www.footwearmiskolc.com,469 High Street,Miskolc,Hungary,12492,35.113704,3.620969,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shoes Limerick,"Quality shoe stores services in Limerick, Ireland. Professional and reliable business serving the local community.",21,info@shoeslimerick.com,+48-429-9673,https://www.shoeslimerick.com,634 King Street,Limerick,Ireland,49710,45.525691,-5.161368,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Sole Milan,"Quality shoe stores services in Milan, Italy. Professional and reliable business serving the local community.",21,info@solemilan.com,+66-414-7987,https://www.solemilan.com,343 Main Street,Milan,Italy,80584,46.10014,-3.377851,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Walk Riga,"Quality shoe stores services in Riga, Latvia. Professional and reliable business serving the local community.",21,info@walkriga.com,+51-244-6002,https://www.walkriga.com,90 Church Street,Riga,Latvia,84346,42.330248,-4.860427,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Sole Panevėžys,"Quality shoe stores services in Panevėžys, Lithuania. Professional and reliable business serving the local community.",21,info@solepanevėžys.com,+78-515-4723,https://www.solepanevėžys.com,219 Queen Street,Panevėžys,Lithuania,43184,68.71299,10.260889,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Footwear Dudelange,"Quality shoe stores services in Dudelange, Luxembourg. Professional and reliable business serving the local community.",21,info@footweardudelange.com,+92-892-2550,https://www.footweardudelange.com,343 Main Street,Dudelange,Luxembourg,39529,58.382892,9.387628,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Sole Valletta,"Quality shoe stores services in Valletta, Malta. Professional and reliable business serving the local community.",21,info@solevalletta.com,+98-313-1222,https://www.solevalletta.com,615 King Street,Valletta,Malta,44516,69.555867,16.555876,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Shoes Łódź,"Quality shoe stores services in Łódź, Poland. Professional and reliable business serving the local community.",21,info@shoesłódź.com,+86-501-2092,https://www.shoesłódź.com,695 Main Street,Łódź,Poland,69607,67.557403,1.241682,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Footwear Iași,"Quality shoe stores services in Iași, Romania. Professional and reliable business serving the local community.",21,info@footweariași.com,+49-965-3941,https://www.footweariași.com,144 Church Street,Iași,Romania,76031,35.144441,-5.419322,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Žilina Steps,"Quality shoe stores services in Žilina, Slovakia. Professional and reliable business serving the local community.",21,info@žilinasteps.com,+44-556-3522,https://www.žilinasteps.com,364 Church Street,Žilina,Slovakia,92891,48.672713,13.026873,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Shoes Ljubljana,"Quality shoe stores services in Ljubljana, Slovenia. Professional and reliable business serving the local community.",21,info@shoesljubljana.com,+38-818-5343,https://www.shoesljubljana.com,486 High Street,Ljubljana,Slovenia,23123,56.106104,26.006159,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Sole Västerås,"Quality shoe stores services in Västerås, Sweden. Professional and reliable business serving the local community.",21,info@solevästerås.com,+84-376-1995,https://www.solevästerås.com,767 High Street,Västerås,Sweden,51630,68.850617,5.42372,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Plaza Linz,"Quality shopping centers services in Linz, Austria. Professional and reliable business serving the local community.",52,info@plazalinz.com,+60-664-9677,https://www.plazalinz.com,181 Queen Street,Linz,Austria,62025,57.995058,25.959492,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Sofia Center,"Quality shopping centers services in Sofia, Bulgaria. Professional and reliable business serving the local community.",52,info@sofiacenter.com,+64-439-7718,https://www.sofiacenter.com,499 King Street,Sofia,Bulgaria,48993,42.456919,8.185385,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Rijeka Center,"Quality shopping centers services in Rijeka, Croatia. Professional and reliable business serving the local community.",52,info@rijekacenter.com,+44-232-7482,https://www.rijekacenter.com,568 Church Street,Rijeka,Croatia,27176,62.194458,29.112401,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Limassol Center,"Quality shopping centers services in Limassol, Cyprus. Professional and reliable business serving the local community.",52,info@limassolcenter.com,+94-938-5616,https://www.limassolcenter.com,188 High Street,Limassol,Cyprus,21785,69.090784,8.151874,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Ostrava Center,"Quality shopping centers services in Ostrava, Czech Republic. Professional and reliable business serving the local community.",52,info@ostravacenter.com,+72-236-2228,https://www.ostravacenter.com,258 High Street,Ostrava,Czech Republic,62571,46.456043,1.248765,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Plaza Esbjerg,"Quality shopping centers services in Esbjerg, Denmark. Professional and reliable business serving the local community.",52,info@plazaesbjerg.com,+57-390-2744,https://www.plazaesbjerg.com,616 Church Street,Esbjerg,Denmark,46709,50.887132,5.745425,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Tallinn Center,"Quality shopping centers services in Tallinn, Estonia. Professional and reliable business serving the local community.",52,info@tallinncenter.com,+52-412-3273,https://www.tallinncenter.com,213 Church Street,Tallinn,Estonia,73317,44.301675,-9.378154,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Plaza Helsinki,"Quality shopping centers services in Helsinki, Finland. Professional and reliable business serving the local community.",52,info@plazahelsinki.com,+60-452-7825,https://www.plazahelsinki.com,645 King Street,Helsinki,Finland,60535,62.551099,12.750469,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
