name,description,address,phone_number,website,email,category,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured
estateHUB GmbH (Immobilienmakler & Beratung),Professional real estate agency services.,"Ferdinandstraße 35, 20095 Hamburg, Germany",040 226348880,https://www.estate-hub.de/,info@estatehubgmbhimmobilienmaklerberatung.com,Real Estate Agencies,Hamburg,Germany,,53.55368,9.999653,,,,,,,,true,true,false
felmo Mobiler Tierarzt Berlin,Professional veterinary care services.,"Alt-Moabit 73/73a, 10555 Berlin, Germany",030 31196542,https://felmo.de/tierarzt/berlin/?utm_medium=referral&utm_source=google_my_business&utm_term=berlin,info@felmomobilertierarztberlin.com,Veterinary,Berlin,Germany,,52.524102,13.332714,,,,,,,,true,true,false
felmo Mobiler Tierarzt Hamburg,Professional veterinary care services.,"Borsteler Chaussee 85-99, 22453 Hamburg, Germany",040 306988508,https://felmo.de/tierarzt/hamburg?utm_medium=referral&utm_source=google_my_business&utm_term=hamburg,info@felmomobilertierarzthamburg.com,Veterinary,Hamburg,Germany,,53.605041,9.979236,,,,,,,,true,true,false
filu Tierarzt Berlin Charlottenburg,Professional veterinary care services.,"Olivaer Pl. 15, 10707 Berlin, Germany",030 75435727,https://www.filu.vet/standorte/berlin?utm_source=google&utm_medium=gmb,info@filutierarztberlincharlottenburg.com,Veterinary,Berlin,Germany,,52.499945,13.314498,,,,,,,,true,true,false
filu Tierarztpraxis Winterhuder Weg - Allgemein- und Notfallmedizin,Professional veterinary care services.,"Winterhuder Weg 116, 22085 Hamburg, Germany",040 80805999,https://www.filu.vet/standorte/hamburg?utm_source=google&utm_medium=gmb,info@filutierarztpraxiswinterhuderwegallgemeinundnotfallmedizin.com,Veterinary,Hamburg,Germany,,53.576871,10.019689,,,,,,,,true,true,false
fjord hotel berlin by little BIG hotels,"Modern low-key hotel offering relaxed rooms, some with free Wi-Fi, plus a minimalist bar.","Bissingzeile 13, 10785 Berlin, Germany",030 254720,https://littlebighotels.com/hotel-berlin/fjord-hotel-berlin/,info@fjordhotelberlinbylittlebighotels.com,Hotel,Berlin,Germany,,52.503269,13.370356,,,,,,,,true,true,false
float Rotherbaum,Professional spa services.,"Mittelweg 160, 20148 Hamburg, Germany",040 21006989,http://www.float-hamburg.com/,info@floatrotherbaum.com,Spas,Hamburg,Germany,,53.567424,9.996163,,,,,,,,true,true,false
fsk Kino,Relaxed destination with a cozy ambiance showcasing international independent movies.,"Segitzdamm 2, 10969 Berlin, Germany",030 6142464,http://www.fsk-kino.de/,info@fskkino.com,Cinemas,Berlin,Germany,,52.501582,13.414513,,,,,,,,true,true,false
glore Hamburg,Professional clothing store services.,"Marktstraße 31, 20357 Hamburg, Germany",040 35777650,http://www.glore-hamburg.de/,info@glorehamburg.com,Clothing Store,Hamburg,Germany,,53.55825,9.971264,,,,,,,,true,true,false
goldies chicken & smashburger,"Laid-back restaurant serving up loaded French fries, fried chicken burgers & other comfort foods.","Oranienstraße 6, 10997 Berlin, Germany",,https://www.goldies-smashburger.de/,info@goldieschickensmashburger.com,Fast Food,Berlin,Germany,,52.49985,13.425011,,,,,,,,true,true,false
heimat Restaurant,"Stylish hotel restaurant serving seasonal German, Swiss & Austrian food & wine.","Überseeallee 5, 20457 Hamburg, Germany",040 257777840,http://www.heimatrestaurant.com/,info@heimatrestaurant.com,Restaurant,Hamburg,Germany,,53.541441,9.999033,,,,,,,,true,true,false
heliumcowboy artspace,Professional art gallery services.,"Bäckerbreitergang 75, 20355 Hamburg, Germany",040 48408860,http://www.heliumcowboy.com/,info@heliumcowboyartspace.com,Art Galleries,Hamburg,Germany,,53.553998,9.981783,,,,,,,,true,true,false
help2rent,Professional real estate agency services.,"Hohenzollernring 105, 22763 Hamburg, Germany",0176 43697445,https://www.help2rent.de/,info@help2rent.com,Real Estate Agencies,Hamburg,Germany,,53.55753,9.91844,,,,,,,,true,true,false
hessnatur Store Hamburg,Professional clothing store services.,"Alstertor 17, 20095 Hamburg, Germany",040 22606786,https://www.hessnatur.com/de/store/laden-hamburg,info@hessnaturstorehamburg.com,Clothing Store,Hamburg,Germany,,53.552243,9.997251,,,,,,,,true,true,false
hostel-hamburg,Professional hostel services.,"Max-Brauer-Allee 277, 22769 Hamburg, Germany",040 43180180,http://hostel-hamburg.com/,info@hostelhamburg.com,Hostels,Hamburg,Germany,,53.563719,9.959374,,,,,,,,true,true,false
i change - your style,Professional hair salon services.,"Hoheluftchaussee 126, 20253 Hamburg, Germany",040 478226,http://www.friseurhamburg.info/,info@ichangeyourstyle.com,Beauty Salon,Hamburg,Germany,,53.585327,9.969413,,,,,,,,true,true,false
ibis Berlin Mitte,Simply rooms in a modern hotel featuring a sophisticated dining room & a hip bar/lounge.,"Prenzlauer Allee 4, 10405 Berlin, Germany",030 443330,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=0357&merchantid=seo-maps-DE-0357&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisberlinmitte.com,Hotel,Berlin,Germany,,52.528927,13.418292,,,,,,,,true,true,false
ibis Hamburg City,"Sleek rooms in a contemporary budget hotel offering a chic restaurant, plus a 24-hour bar.","Amsinckstraße 3, 20097 Hamburg, Germany",040 3099860,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8740&merchantid=seo-maps-DE-8740&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibishamburgcity.com,Hotel,Hamburg,Germany,,53.548307,10.009357,,,,,,,,true,true,false
ibis Lyon Centre,"Modern lodging with simple rooms, plus free Wi-Fi & a contemporary 24-hour bar offering snacks.","51 Rue de l'Université, 69007 Lyon, France",04 78 72 78 42,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=0786&merchantid=seo-maps-FR-0786&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibislyoncentre.com,Hotel,Lyon,France,,45.748762,4.843144,,,,,,,,true,true,false
ibis Lyon Centre Perrache,"Laid-back property offering contemporary rooms, plus a 24-hour bar & a business center.","28 Cr de Verdun Perrache, 69002 Lyon, France",04 78 37 56 55,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=2751&merchantid=seo-maps-FR-2751&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibislyoncentreperrache.com,Hotel,Lyon,France,,45.748438,4.828123,,,,,,,,true,true,false
ibis Lyon Gare La Part-Dieu,"Modern option with functional rooms offering free Wi-Fi & flat-screen TVs, plus a bar & grill.","10 Pl. Pierre Renaudel, 69003 Lyon, France",04 78 95 42 11,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=0618&merchantid=seo-maps-FR-0618&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibislyongarelapartdieu.com,Hotel,Lyon,France,,45.757431,4.858236,,,,,,,,true,true,false
ibis Lyon Part-Dieu Les Halles,"Contemporary hotel offering warm rooms with free Wi-Fi, plus a buffet restaurant & a 24/7 bar.","78 Rue de Bonnel, 69003 Lyon, France",04 78 62 98 89,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=1388&merchantid=seo-maps-FR-1388&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibislyonpartdieuleshalles.com,Hotel,Lyon,France,,45.761652,4.851479,,,,,,,,true,true,false
ibis Madrid Centro,"Modern city center hotel offering unfussy rooms with free Wi-Fi, plus a stylish 24-hour bar.","C. de Manuela Malasaña, 6, Centro, 28004 Madrid, Spain",914 48 58 16,https://sys-rsrv.com/hotel-ibis-madrid-centro/,info@ibismadridcentro.com,Hotel,Madrid,Spain,,40.428737,-3.70308,,,,,,,,true,true,false
ibis Styles Hotel Berlin Mitte,"Contemporary budget hotel with free Wi-Fi, plus a lobby bar & a business center.","Brunnenstraße 1-2, 10119 Berlin, Germany",030 4849110,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7091&merchantid=seo-maps-DE-7091&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisstyleshotelberlinmitte.com,Hotel,Berlin,Germany,,52.530183,13.401262,,,,,,,,true,true,false
ibis Styles Lyon Centre - Gare Part-Dieu,"Streamlined rooms in a contemporary budget hotel with free Wi-Fi & breakfast, plus dining & a bar.","54 Rue de la Villette, 69003 Lyon, France",04 72 68 25 40,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7373&merchantid=seo-maps-FR-7373&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisstyleslyoncentregarepartdieu.com,Hotel,Lyon,France,,45.759316,4.861392,,,,,,,,true,true,false
ibis Styles Lyon Confluence,Professional hotel services.,"26 Quai Perrache, 69002 Lyon, France",04 78 37 16 64,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=9659&merchantid=seo-maps-FR-9659&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisstyleslyonconfluence.com,Hotel,Lyon,France,,45.743719,4.825926,,,,,,,,true,true,false
ibis Styles Toulouse Centre Capitole,"Down-to-earth quarters in a 19th-century building, plus free Wi-Fi & a courtyard.","2 Rue du Taur, 31000 Toulouse, France",05 61 21 17 54,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=9912&merchantid=seo-maps-FR-9912&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisstylestoulousecentrecapitole.com,Hotel,Toulouse,France,,43.605003,1.443162,,,,,,,,true,true,false
ibis Toulouse Centre,Professional hotel services.,"2 Rue Claire Pauilhac, 31000 Toulouse, France",05 61 63 61 63,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=1429&merchantid=seo-maps-FR-1429&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibistoulousecentre.com,Hotel,Toulouse,France,,43.610375,1.446218,,,,,,,,true,true,false
ibis Toulouse Gare Matabiau,"Airy rooms, some with Juliet balconies, in a relaxed hotel featuring a cozy 24/7 bar & a restaurant.","14 Bd Bonrepos, 31000 Toulouse, France",05 61 62 50 90,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=2772&merchantid=seo-maps-FR-2772&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibistoulousegarematabiau.com,Hotel,Toulouse,France,,43.61119,1.452255,,,,,,,,true,true,false
ibis budget Lyon Centre - Gare Part-Dieu,"Modern budget hotel set near the train station offering simple rooms with Wi-Fi, plus parking.","52 Rue de la Villette, 69003 Lyon, France",04 72 68 25 30,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7413&merchantid=seo-maps-FR-7413&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisbudgetlyoncentregarepartdieu.com,Hotel,Lyon,France,,45.759573,4.86137,,,,,,,,true,true,false
ibis budget Madrid Centro Lavapies,"Modern rooms, some with terraces, in a simple budget hotel offering free Wi-Fi & a courtyard garden.","C. de Valencia, 8, 10, Centro, 28012 Madrid, Spain",918 26 03 85,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=A0F2&merchantid=seo-maps-ES-A0F2&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisbudgetmadridcentrolavapies.com,Hostels,Madrid,Spain,,40.407921,-3.700754,,,,,,,,true,true,false
ibis budget Toulouse Centre Gare,Straightforward budget hotel offering simple rooms with complimentary Wi-Fi & parking.,"27 Bd des Minimes, 31200 Toulouse, France",0 892 68 31 10,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=2584&merchantid=seo-maps-FR-2584&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisbudgettoulousecentregare.com,Hotel,Toulouse,France,,43.615963,1.444747,,,,,,,,true,true,false
ibis budget Valencia Centro Puerto,"Down-to-earth budget hotel offering straightforward rooms with Wi-Fi, plus a terrace & breakfast.","29 Juan Verdeguer St, Poblados Marítimos, 46024 València, Valencia, Spain",960 04 69 58,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B4B2&merchantid=seo-maps-Spain-B4B2&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,info@ibisbudgetvalenciacentropuerto.com,Hotel,Valencia,Spain,,39.459005,-0.336312,,,,,,,,true,true,false
icono,Professional hair salon services.,"Friedrichstraße 135, 10117 Berlin, Germany",030 22651000,https://www.icono.de/friseur-salons/friseur-berlin-mitte/friedrichstrasse/,info@icono.com,Beauty Salon,Berlin,Germany,,52.523197,13.387503,,,,,,,,true,true,false
intersoft consulting » Datenschutz und IT,Professional consultant services.,"Beim Strohhause 17, 20097 Hamburg, Germany",040 7902350,https://www.intersoft-consulting.de/externer-datenschutzbeauftragter/hamburg/,info@intersoftconsultingdatenschutzundit.com,Business Consultants,Hamburg,Germany,,53.553443,10.02122,,,,,,,,true,true,false
its Miel JEWELRY,Professional jewelry store services.,"Carrer d'Avinyó, 38, Ciutat Vella, 08002 Barcelona, Spain",,http://www.itsmiel.com/,info@itsmieljewelry.com,Jewelry Stores,Barcelona,Spain,,41.380512,2.17812,,,,,,,,true,true,false
ivallan's Second-Hand & Exceptional Books,Professional book store services.,"Schönleinstraße 32, 10967 Berlin, Germany",01516 1030633,http://ivallansbooks.com/,info@ivallanssecondhandexceptionalbooks.com,Bookstore,Berlin,Germany,,52.492399,13.421537,,,,,,,,true,true,false
jap-consulting,Professional consultant services.,"Vetschauer Allee 17, 12527 Berlin, Germany",0163 4281921,http://jap-consulting.de/,info@japconsulting.com,Business Consultants,Berlin,Germany,,52.394294,13.632584,,,,,,,,true,true,false
kaufland hamburg-st.georg,Professional supermarket services.,"Beim Strohhause 8, 20097 Hamburg, Germany",040 18227880,https://www.filiale.kaufland.de/?cid=F3183B02C1200K01000W01030000D1000E1000F1000G1000H1000,info@kauflandhamburgstgeorg.com,Supermarkets,Hamburg,Germany,,53.552584,10.019928,,,,,,,,true,true,false
le petit cafe,Professional coffee shop services.,"2 Pl. de la Corderie Henry Bergasse, 13007 Marseille, France",,,info@lepetitcafe.com,Retail,Marseille,France,,43.290974,5.371927,,,,,,,,true,true,false
le salon de sonia,Professional hair salon services.,"7 Rue Clémence Isaure, 31000 Toulouse, France",05 34 30 72 96,https://www.planity.com/le-salon-de-sonia-31000-toulouse,info@lesalondesonia.com,Beauty Salon,Toulouse,France,,43.600934,1.441298,,,,,,,,true,true,false
le85 paris,Professional bed and breakfast services.,"85 Rue d'Hauteville, 75010 Paris, France",06 08 40 02 70,,info@le85paris.com,Bed & Breakfasts,Paris,France,,48.876978,2.351227,,,,,,,,true,true,false
les 4 z'arts,Professional restaurant services.,"11 Pl. de la Daurade, 31000 Toulouse, France",05 61 23 91 77,,info@les4zarts.com,Restaurant,Toulouse,France,,43.601799,1.439506,,,,,,,,true,true,false
live cars,Professional car dealer services.,"Calle de Isabel Colbrand, 10, Nave Nº 34, Fuencarral-El Pardo, 28050 Madrid, Spain",630 03 55 32,http://www.livecars.es/,info@livecars.com,Car Dealers,Madrid,Spain,,40.512529,-3.673047,,,,,,,,true,true,false
l’artisan coiffeur by M,Professional hair salon services.,"180 Rue Paradis, 13006 Marseille, France",09 87 35 21 16,https://www.lartisancoiffeurbym.fr/,info@lartisancoiffeurbym.com,Beauty Salon,Marseille,France,,43.284678,5.38033,,,,,,,,true,true,false
mgp Merla Ganschow & Partner Steuerberater,Professional consultant services.,"Tauentzienstraße 9-12, 10789 Berlin, Germany",030 609839370,https://www.mgp-steuerberater.de/,info@mgpmerlaganschowpartnersteuerberater.com,Business Consultants,Berlin,Germany,,52.504416,13.337976,,,,,,,,true,true,false
microFusa ArdeMadrid,Professional store services.,"C. de Ardemans, 9, Salamanca, 28028 Madrid, Spain",913 61 50 46,https://www.ardemadrid.com/,info@microfusaardemadrid.com,Retail,Madrid,Spain,,40.433742,-3.671741,,,,,,,,true,true,false
microFusa Botiga Barcelona,Professional store services.,"Carrer de Sepúlveda, 134, L'Eixample, 08015 Barcelona, Spain",930 18 68 76,http://www.microfusa.com/tienda/,info@microfusabotigabarcelona.com,Retail,Barcelona,Spain,,41.380669,2.159334,,,,,,,,true,true,false
microFusa Shop Madrid,Professional store services.,"C. de Ardemans, 9, Salamanca, 28028 Madrid, Spain",917 02 45 87,https://www.microfusa.com/tienda/,info@microfusashopmadrid.com,Retail,Madrid,Spain,,40.433606,-3.671754,,,,,,,,true,true,false
myConsult OHG - Unternehmensberatung Hamburg,Professional consultant services.,"Mittelweg 144, 20148 Hamburg, Germany",040 800084545,https://www.myconsult-unternehmensberatung.de/,info@myconsultohgunternehmensberatunghamburg.com,Business Consultants,Hamburg,Germany,,53.569835,9.995895,,,,,,,,true,true,false
mécanicien à domicile dépannage AUTO city 31,Professional car repair services.,"7 Rue de Gascogne, 31300 Toulouse, France",06 12 73 57 91,,info@mecanicienadomiciledepannageautocity31.com,Auto Repair,Toulouse,France,,43.595677,1.427855,,,,,,,,true,true,false
neue impulse hamburg Unternehmensberatung,Professional consultant services.,"Katharinenstraße 30a, 20457 Hamburg, Germany",040 28513731,http://www.neueimpulse.de/,info@neueimpulsehamburgunternehmensberatung.com,Business Consultants,Hamburg,Germany,,53.545664,9.992564,,,,,,,,true,true,false
nh Real Estate,Professional real estate agency services.,"Mundsburger Damm 21, 22087 Hamburg, Germany",040 31976764,https://www.nhrealestate.de/,info@nhrealestate.com,Real Estate Agencies,Hamburg,Germany,,53.566474,10.020594,,,,,,,,true,true,false
"ocelot, not just another bookstore","Books in German & English are thoughtfully displayed in a cozy, industrial-chic setting with a cafe.","Brunnenstraße 181, 10119 Berlin, Germany",030 97894592,http://www.ocelot.de/,info@ocelotnotjustanotherbookstore.com,Bookstore,Berlin,Germany,,52.531732,13.39935,,,,,,,,true,true,false
park hotel,Modern rooms with free Wi-Fi in a neo-rational-style venue featuring a chic tapas restaurant/bar.,"Av. del Marquès de l'Argentera, 11, Ciutat Vella, 08003 Barcelona, Spain",933 19 60 00,http://www.parkhotelbarcelona.com/es/,info@parkhotel.com,Hotel,Barcelona,Spain,,41.384244,2.184345,,,,,,,,true,true,false
pharmacy Hackesches Quartier,Professional pharmacy services.,"Henriette-Herz-Platz 3, 10178 Berlin, Germany",030 33026156,http://www.apotheke-hackesches-quartier.de/,info@pharmacyhackeschesquartier.com,Pharmacy,Berlin,Germany,,52.52218,13.40252,,,,,,,,true,true,false
